:ID,:LABEL,prefLabel,identifier
align-ks1263k71w66xvvgkg2f,Alignment,Preventive Maintenance,https://skills.emsidata.com/skills/KS1263K71W66XVVGKG2F
align-ks1263y78qx1mgzfj561,Alignment,Managed Care,https://skills.emsidata.com/skills/KS1263Y78QX1MGZFJ561
align-ks1263y78x1mgzfj561,Alignment,Managed Care,https://skills.emsidata.com/skills/KS1263Y78X1MGZFJ561
align-ks1263z67n5r9ksp7cqt,Alignment,Network Management,https://skills.emsidata.com/skills/KS1263Z67N5R9KSP7CQT
align-ks126476b0klbxd1q0p9,Alignment,Managerial Communications,https://skills.lightcast.io/skills/KS126476B0KLBXD1Q0P9
align-ks1264x6q6902bjmlncb,Alignment,Marketing Communications,https://skills.emsidata.com/skills/KS1264X6Q6902BJMLNCB
align-ks1264z76vqv2zw2mb02,Alignment,Market Analysis,https://skills.emsidata.com/skills/KS1264Z76VQV2ZW2MB02
align-ks1265471zt1hmhwh9ny,Alignment,Market Development,https://skills.emsidata.com/skills/KS1265471ZT1HMHWH9NY
align-ks1265c5w3pdc2slj2kp,Alignment,Market Profile,https://skills.emsidata.com/skills/KS1265C5W3PDC2SLJ2KP
align-ks1265d6rgjl2y4j6v5b,Alignment,Market Research,https://lightcast.io/open-skills/skills/KS1265D6RGJL2Y4J6V5B
align-ks1265h6917nxddw4g0x,Alignment,Marketing Analysis,https://lightcast.io/open-skills/skills/KS1265H6917NXDDW4G0X
align-ks1265j78by2w8mt9cpx,Alignment,Marketing Analytics,https://lightcast.io/open-skills/skills/KS1265J78BY2W8MT9CPX
align-ks1265m698x7brs20swp,Alignment,Marketing Management,https://skills.emsidata.com/skills/KS1265M698X7BRS20SWP
align-ks1265p60hxfph0vlfvp,Alignment,Marketing Planning,https://skills.emsidata.com/skills/KS1265P60HXFPH0VLFVP
align-ks126706dpfd3354m7yk,Alignment,Mathematics,https://lightcast.io/open-skills/skills/KS126706DPFD3354M7YK
align-ks1267f6mspn366lx7st,Alignment,Project Management,https://skills.emsidata.com/skills/KS1267F6MSPN366LX7ST
align-ks1267t6z19tjjmrs0nr,Alignment,Mindfulness-Based Stress Reduction,https://skills.emsidata.com/skills/KS1267T6Z19TJJMRS0NR
align-ks1269w6zf8j5yjddvn9,Alignment,Mediation,https://skills.emsidata.com/skills/KS1269W6ZF8J5YJDDVN9
align-ks126bj75ndl21699dcc,Alignment,Medical Office Procedures,https://skills.emsidata.com/skills/KS126BJ75NDL21699DCC
align-ks126bt6pcwy2l72x1gs,Alignment,Medical Terminology,https://skills.emsidata.com/skills/KS126BT6PCWY2L72X1GS
align-ks126d476bszvgtvf8rb,Alignment,Mental Status Examination,https://skills.emsidata.com/skills/KS126D476BSZVGTVF8RB
align-ks126d668blgsc15gfls,Alignment,Mentorship,https://skills.emsidata.com/skills/KS126D668BLGSC15GFLS
align-ks126db6t061mhd7rtgq,Alignment,Merchandising,https://skills.lightcast.io/skills/KS126DB6T061MHD7RTGQ
align-ks126dd6p20bdtt3qhf3,Alignment,Warehouse Management Systems,https://lightcast.io/open-skills/skills/KS126DD6P20BDTT3QHF3
align-ks126nb6nd640hkcdb1t,Alignment,Predetermined Motion Time Systems,https://skills.emsidata.com/skills/KS126NB6ND640HKCDB1T
align-ks126s86n4k800bjbtqp,Alignment,Multimedia,https://skills.emsidata.com/skills/KS126S86N4K800BJBTQP
align-ks126sw5zzyp3hxxpx1x,Alignment,Multitasking,https://lightcast.io/open-skills/skills/KS126SW5ZZYP3HXXPX1X
align-ks126wh5xrqysnp9jgc5,Alignment,Network Configuration And Change Management,https://lightcast.io/open-skills/skills/KS126WH5XRQYSNP9JGC5
align-ks126x26zwsblw188t04,Alignment,Needs Analysis,https://skills.emsidata.com/skills/KS126X26ZWSBLW188T04
align-ks126x663b21nb77zhsp,Alignment,Negotiation,https://skills.emsidata.com/skills/KS126X663B21NB77ZHSP
align-ks126x964nx8jbsc5y3l,Alignment,Neonatal Intensive Care Unit,https://skills.emsidata.com/skills/KS126X964NX8JBSC5Y3L
align-ks126z06hw8yb5pm0jxl,Alignment,Networking Basics,https://skills.emsidata.com/skills/KS126Z06HW8YB5PM0JXL
align-ks126z96stzd3jx27v02,Alignment,Network Engineering,https://skills.emsidata.com/skills/KS126Z96STZD3JX27V02
align-ks126zl6txfkbys81fpf,Alignment,Network Performance Management,https://lightcast.io/open-skills/skills/KS126ZL6TXFKBYS81FPF
align-ks1270f60dpk430zbjbg,Alignment,Rehabilitation,https://skills.emsidata.com/skills/KS1270F60DPK430ZBJBG
align-ks1270p6slfcft476y3r,Alignment,New Product Development,https://lightcast.io/open-skills/skills/KS1270P6SLFCFT476Y3R
align-ks1271z6js5110phspc6,Alignment,Natural Language Processing (NLP),https://lightcast.io/open-skills/skills/KS1271Z6JS5110PHSPC6
align-ks1272n6zkvfdc6072v5,Alignment,Non-Verbal Communication,https://skills.lightcast.io/skills/KS1272N6ZKVFDC6072V5
align-ks1274v6sf3t8fqjqw9k,Alignment,Nurse Education,https://skills.emsidata.com/skills/KS1274V6SF3T8FQJQW9K
align-ks1274y5z0pfk7xn155k,Alignment,Nursing Care,https://skills.emsidata.com/skills/KS1274Y5Z0PFK7XN155K
align-ks12752715s2p1xnbr43,Alignment,Nursing,https://skills.emsidata.com/skills/KS12752715S2P1XNBR43
align-ks1275z6908vhw76frxh,Alignment,Object-Oriented Programming (OOP),https://skills.emsidata.com/skills/KS1275Z6908VHW76FRXH
align-ks1276y6l3n188jzygjp,Alignment,Office Suite,https://skills.emsidata.com/skills/KS1276Y6L3N188JZYGJP
align-ks127786qw3k8z2t9h2j,Alignment,Ophthalmology,https://skills.emsidata.com/skills/KS127786QW3K8Z2T9H2J
align-ks127887314gmcr1vrr5,Alignment,Employee Onboarding,https://skills.emsidata.com/skills/KS127887314GMCR1VRR5
align-ks1278f6ttw1tc16fwjy,Alignment,Online Communication,https://skills.emsidata.com/skills/KS1278F6TTW1TC16FWJY
align-ks127cg7631y7md1qpwy,Alignment,Operating Budget,https://skills.emsidata.com/skills/KS127CG7631Y7MD1QPWY
align-ks127cs79gv081fmjykz,Alignment,Operations Management,https://skills.emsidata.com/skills/KS127CS79GV081FMJYKZ
align-ks127d361pf0ftxdz7c4,Alignment,Operations,https://lightcast.io/open-skills/skills/KS127D361PF0FTXDZ7C4
align-ks127fq6l0g5sbypyz26,Alignment,Organization Development,https://lightcast.io/open-skills/skills/KS127FQ6L0G5SBYPYZ26
align-ks127fr5xxwwf4rjrcdh,Alignment,Organizational Learning,https://skills.emsidata.com/skills/KS127FR5XXWWF4RJRCDH
align-ks127fr6dhhfkw0nvcm0,Alignment,Organizational Structure,https://lightcast.io/open-skills/skills/KS127FR6DHHFKW0NVCM0
align-ks127fs5vp9b8wfrh60t,Alignment,Organizational Communications,https://skills.lightcast.io/skills/KS127FS5VP9B8WFRH60T
align-ks127ft62qc5zk9xglnd,Alignment,Organizational Ethics,https://skills.emsidata.com/skills/KS127FT62QC5ZK9XGLND
align-ks127g16b6ptlzr5bctp,Alignment,Orthodontics,https://skills.emsidata.com/skills/KS127G16B6PTLZR5BCTP
align-ks127ht6py61nvmr3pwg,Alignment,PL/SQL,https://skills.emsidata.com/skills/KS127HT6PY61NVMR3PWG
align-ks127hw7566594nnldy,Alignment,Platform as a Service (PaaS),https://skills.emsidata.com/skills/KS127HW7566594NNLDY
align-ks127hw756659q4nnldy,Alignment,Platform as a Service (PaaS),https://skills.emsidata.com/skills/KS127HW756659Q4NNLDY
align-ks127jt79r8vt2j961dc,Alignment,Palliative Care,https://skills.emsidata.com/skills/KS127JT79R8VT2J961DC
align-ks127kc68pm4mxzjd57n,Alignment,Parallel Computing,https://skills.emsidata.com/skills/KS127KC68PM4MXZJD57N
align-ks127ll6y6kv7vxw07p8,Alignment,Patient Advocacy,https://skills.emsidata.com/skills/KS127LL6Y6KV7VXW07P8
align-ks127lw62sg0ttvkdyqj,Alignment,Patrolling,https://skills.emsidata.com/skills/KS127LW62SG0TTVKDYQJ
align-ks127m36pqpzlcdrj5fb,Alignment,Personal Computers,https://skills.emsidata.com/skills/KS127M36PQPZLCDRJ5FB
align-ks127pg6m8xyrm4k36g4,Alignment,Performance Tuning,https://skills.emsidata.com/skills/KS127PG6M8XYRM4K36G4
align-ks127pm68zzzrtd13rd0,Alignment,Periodontology,https://skills.emsidata.com/skills/KS127PM68ZZZRTD13RD0
align-ks127q06hmxmgbx8fy8r,Alignment,Personal Finance,https://skills.emsidata.com/skills/KS127Q06HMXMGBX8FY8R
align-ks127q56j10xvndfq3k1,Alignment,Personal Protective Equipment,https://skills.emsidata.com/skills/KS127Q56J10XVNDFQ3K1
align-ks127qd6r8svzfyykllm,Alignment,Persuasive Communication,https://lightcast.io/open-skills/skills/KS127QD6R8SVZFYYKLLM
align-ks127r26pvsgvl35d7l1,Alignment,Pharmaceuticals,https://skills.emsidata.com/skills/KS127R26PVSGVL35D7L1
align-ks127rb6cymm8hsbgp86,Alignment,Pharmacology,https://skills.emsidata.com/skills/KS127RB6CYMM8HSBGP86
align-ks127tl6ccmbtvfr8hcd,Alignment,Physical Restraint,https://skills.emsidata.com/skills/KS127TL6CCMBTVFR8HCD
align-ks127tm77r0q3wrtvt0t,Alignment,Physical Security,https://skills.emsidata.com/skills/KS127TM77R0Q3WRTVT0T
align-ks127x86g0nydv7sysjm,Alignment,Point-of-Care Testing,https://skills.emsidata.com/skills/KS127X86G0NYDV7SYSJM
align-ks127xf798h1rrvw2gvn,Alignment,Police Science,https://skills.emsidata.com/skills/KS127XF798H1RRVW2GVN
align-ks127xg6j2v20qmh7dp9,Alignment,Policy Research And Analysis,https://skills.emsidata.com/skills/KS127XG6J2V20QMH7DP9
align-ks127y375wmj2wbj98lc,Alignment,Population Health,https://skills.emsidata.com/skills/KS127Y375WMJ2WBJ98LC
align-ks127y978519zr40dpmp,Alignment,Portfolio Management,https://skills.emsidata.com/skills/KS127Y978519ZR40DPMP
align-ks127yh68xh4w481fypm,Alignment,Positive Mental Attitude,https://skills.emsidata.com/skills/KS127YH68XH4W481FYPM
align-ks127zg6dbsf76wf7vyx,Alignment,Microsoft PowerPoint,https://skills.emsidata.com/skills/KS127ZG6DBSF76WF7VYX
align-ks127zq6s99bvgv14yxc,Alignment,Practice Management,https://skills.emsidata.com/skills/KS127ZQ6S99BVGV14YXC
align-ks127zz5xh0n183h29b5,Alignment,Prediction,https://skills.emsidata.com/skills/KS127ZZ5XH0N183H29B5
align-ks128006l3v0hm2b26n5,Alignment,Predictive Modelling,https://skills.emsidata.com/skills/KS128006L3V0HM2B26N5
align-ks1280b68gd79p4wmvyw,Alignment,Presentations,https://skills.emsidata.com/skills/KS1280B68GD79P4WMVYW
align-ks1280h6816th6wnvmnd,Alignment,Stress Management,https://skills.emsidata.com/skills/KS1280H6816TH6WNVMND
align-ks1280k6xkqh9bvfxvnk,Alignment,Preventative Care,https://skills.emsidata.com/skills/KS1280K6XKQH9BVFXVNK
align-ks1280n6g0rxmwq29jcs,Alignment,Pricing Strategies,https://skills.emsidata.com/skills/KS1280N6G0RXMWQ29JCS
align-ks128145wq7s6h5g2011,Alignment,Requirement Prioritization,https://skills.emsidata.com/skills/KS128145WQ7S6H5G2011
align-ks1281c73fxgdnddglhc,Alignment,Wealth Management,https://skills.emsidata.com/skills/KS1281C73FXGDNDDGLHC
align-ks1282k6qk68njhmg8v2,Alignment,Product Design,https://skills.emsidata.com/skills/KS1282K6QK68NJHMG8V2
align-ks1282m68wl9t4yh3slf,Alignment,Product Management,https://skills.emsidata.com/skills/KS1282M68WL9T4YH3SLF
align-ks1282m76zsym2qr0mns,Alignment,Product Marketing,https://skills.emsidata.com/skills/KS1282M76ZSYM2QR0MNS
align-ks1282n6nqmz95m1hj7l,Alignment,Scrum (Software Development),https://skills.emsidata.com/skills/KS1282N6NQMZ95M1HJ7L
align-ks1282r607cfyf1fwj74,Alignment,Safety Standards,https://skills.emsidata.com/skills/KS1282R607CFYF1FWJ74
align-ks1283677034gwq5z5s4,Alignment,Professional Communication,https://skills.emsidata.com/skills/KS1283677034GWQ5Z5S4
align-ks128376s3jhn6dsr8g3,Alignment,Professional Development Programs,https://skills.emsidata.com/skills/KS128376S3JHN6DSR8G3
align-ks1283d6v01gskvqw2xt,Alignment,Professional Responsibility,https://skills.lightcast.io/skills/KS1283D6V01GSKVQW2XT
align-ks1283d730n44zmkx43z,Alignment,Professional Services,https://lightcast.io/open-skills/skills/KS1283D730N44ZMKX43Z
align-ks1283r6bbx34s61xlqs,Alignment,Software Architecture,https://lightcast.io/open-skills/skills/KS1283R6BBX34S61XLQS
align-ks1283t76nbcx550g0kk,Alignment,Program Evaluation,https://skills.emsidata.com/skills/KS1283T76NBCX550G0KK
align-ks1283v6xdfzsk6yp0hf,Alignment,Program Management,https://skills.emsidata.com/skills/KS1283V6XDFZSK6YP0HF
align-ks1284363t46k06lx5xb,Alignment,Programming Concepts,https://lightcast.io/open-skills/skills/KS1284363T46K06LX5XB
align-ks1284g6mk1552whsz32,Alignment,Systems Development Life Cycle,https://skills.emsidata.com/skills/KS1284G6MK1552WHSZ32
align-ks128516fx9z2mwznj3b,Alignment,Property Tax,https://skills.emsidata.com/skills/KS128516FX9Z2MWZNJ3B
align-ks1285t645jrkkfwsv0w,Alignment,Prototyping,https://skills.emsidata.com/skills/KS1285T645JRKKFWSV0W
align-ks1286b6w4jx1rvksh9f,Alignment,Psychological Evaluations,https://skills.emsidata.com/skills/KS1286B6W4JX1RVKSH9F
align-ks128706027zkkjkhn29,Alignment,Public Policies,https://skills.emsidata.com/skills/KS128706027ZKKJKHN29
align-ks128716hl1c1y0zs84q,Alignment,Sanitation,https://skills.emsidata.com/skills/KS128716HL1C1Y0ZS84Q
align-ks128716pclbydms1kr5,Alignment,Public Service,https://skills.emsidata.com/skills/KS128716PCLBYDMS1KR5
align-ks1287r64ynbzgr50y1n,Alignment,Purchasing,https://lightcast.io/open-skills/skills/KS1287R64YNBZGR50Y1N
align-ks128866shl94j005ttg,Alignment,Quality Assurance,https://lightcast.io/open-skills/skills/KS128866SHL94J005TTG
align-ks1289c6qs0tssb4pngg,Alignment,Quality Management,https://lightcast.io/open-skills/skills/KS1289C6QS0TSSB4PNGG
align-ks128bx6cywhjlsz843h,Alignment,Radio Equipment,https://skills.emsidata.com/skills/KS128BX6CYWHJLSZ843H
align-ks128fh6n9srj5nt6m30,Alignment,Suspension (Vehicle),https://skills.emsidata.com/skills/KS128FH6N9SRJ5NT6M30
align-ks128ft6r58bkg6np7xy,Alignment,Reconnaissance,https://skills.emsidata.com/skills/KS128FT6R58BKG6NP7XY
align-ks128gk6nxjqp0kmd8bs,Alignment,Reflective Practice,https://lightcast.io/open-skills/skills/KS128GK6NXJQP0KMD8BS
align-ks128hp65n6n70yv5zm7,Alignment,Relationship Building,https://skills.emsidata.com/skills/KS128HP65N6N70YV5ZM7
align-ks43i7t7cu4q66egvqlu,Alignment,Coaching,https://skills.lightcast.io/skills/KS43I7T7CU4Q66EGVQLU
align-ks4401d6pyrmfqc4hr62,Alignment,Resource Management,https://skills.emsidata.com/skills/KS4401D6PYRMFQC4HR62
align-ks4401j6x453zx9h9ty6,Alignment,Respiratory Systems,https://skills.emsidata.com/skills/KS4401J6X453ZX9H9TY6
align-ks440235vj8f2mhqk11r,Alignment,Retail Management,https://lightcast.io/open-skills/skills/KS440235VJ8F2MHQK11R
align-ks4402t6094d6f35mtxr,Alignment,Request For Proposal,https://skills.emsidata.com/skills/KS4402T6094D6F35MTXR
align-ks4403g6xnx5kjsd906w,Alignment,Risk Analysis,https://skills.emsidata.com/skills/KS4403G6XNX5KJSD906W
align-ks4404475jbq0gsp7cx1,Alignment,Robotics,https://skills.emsidata.com/skills/KS4404475JBQ0GSP7CX1
align-ks4407h64cvbmtrqzrcf,Alignment,Sales Management,https://skills.emsidata.com/skills/KS4407H64CVBMTRQZRCF
align-ks4407l6gdcj6v5mr7cn,Alignment,Sales Planning,https://skills.emsidata.com/skills/KS4407L6GDCJ6V5MR7CN
align-ks4407m73j6b2fv1pqr0,Alignment,Sales Training,https://skills.emsidata.com/skills/KS4407M73J6B2FV1PQR0
align-ks4407t74r4pd8rdwg7j,Alignment,Sampling Design,https://skills.emsidata.com/skills/KS4407T74R4PD8RDWG7J
align-ks440b06l35czz8smzjn,Alignment,Scala (Programming Language),https://skills.emsidata.com/skills/KS440B06L35CZZ8SMZJN
align-ks440bk74y470b1m1np4,Alignment,Student Information Systems,https://lightcast.io/open-skills/skills/KS440BK74Y470B1M1NP4
align-ks440c365hrhpm9vqdff,Alignment,Supply Chain Management,https://skills.emsidata.com/skills/KS440C365HRHPM9VQDFF
align-ks440d46txlzwjb033xl,Alignment,Search Engine Marketing,https://skills.emsidata.com/skills/KS440D46TXLZWJB033XL
align-ks440d57549x8t9t50hd,Alignment,Search Warrant,https://skills.emsidata.com/skills/KS440D57549X8T9T50HD
align-ks440ds63mmxylj74jw,Alignment,Web Application Security,https://skills.emsidata.com/skills/KS440DS63MMXYLJ74JW
align-ks440dw6x1ng7xmjtkn,Alignment,Security Analysis,https://skills.emsidata.com/skills/KS440DW6X1NG7XMJTKN
align-ks440dw6x1ng7xmjtkqn,Alignment,Security Analysis,https://skills.emsidata.com/skills/KS440DW6X1NG7XMJTKQN
align-ks440f476g8skqrth4cy,Alignment,Security Policies,https://skills.emsidata.com/skills/KS440F476G8SKQRTH4CY
align-ks440f476g8skrth4cy,Alignment,Security Policies,https://skills.emsidata.com/skills/KS440F476G8SKRTH4CY
align-ks440fv79dxksdm5n76y,Alignment,Self-Sufficiency,https://skills.lightcast.io/skills/KS440FV79DXKSDM5N76Y
align-ks440gb6lcnsv9cwjwv4,Alignment,Sensemaking,https://skills.emsidata.com/skills/KS440GB6LCNSV9CWJWV4
align-ks440hb6r9m0rqzffwyz,Alignment,Service Delivery,https://lightcast.io/open-skills/skills/KS440HB6R9M0RQZFFWYZ
align-ks440hg71dhmzx7fdnh9,Alignment,Service-Level Agreement,https://lightcast.io/open-skills/skills/KS440HG71DHMZX7FDNH9
align-ks440hk72nctjjwmwrrs,Alignment,Service Provider,https://skills.emsidata.com/skills/KS440HK72NCTJJWMWRRS
align-ks440kw75778mhjynlv4,Alignment,Security Information and Event Management (SIEM),https://skills.emsidata.com/skills/KS440KW75778MHJYNLV4
align-ks440m674rbw55227v0r,Alignment,Site Security,https://skills.emsidata.com/skills/KS440M674RBW55227V0R
align-ks440ml6xkyxfng2867g,Alignment,Sleep Medicine,https://skills.emsidata.com/skills/KS440ML6XKYXFNG2867G
align-ks440ps623spkpgh1xsn,Alignment,Social Engineering,https://skills.emsidata.com/skills/KS440PS623SPKPGH1XSN
align-ks440pv5z4zjl38t14nd,Alignment,Social Justice,https://skills.emsidata.com/skills/KS440PV5Z4ZJL38T14ND
align-ks440pv6frj90x0qfnly,Alignment,Social Media,https://skills.emsidata.com/skills/KS440PV6FRJ90X0QFNLY
align-ks440pw66nnlyj09d6mc,Alignment,Social Media Marketing,https://skills.emsidata.com/skills/KS440PW66NNLYJ09D6MC
align-ks440py6j2365xd540j3,Alignment,Social Skills,https://skills.emsidata.com/skills/KS440PY6J2365XD540J3
align-ks440q175xn9r2lcqbtg,Alignment,Sociology,https://skills.emsidata.com/skills/KS440Q175XN9R2LCQBTG
align-ks440qq6nnv7s10dqst6,Alignment,Software Design,https://skills.emsidata.com/skills/KS440QQ6NNV7S10DQST6
align-ks440qs66ycbn23y8k25,Alignment,Software Engineering,https://skills.emsidata.com/skills/KS440QS66YCBN23Y8K25
align-ks440rb5xgsczyrgy522,Alignment,Soil Science,https://skills.emsidata.com/skills/KS440RB5XGSCZYRGY522
align-ks440sr65fdsym6xm21g,Alignment,Sarbanes-Oxley Act (SOX) Compliance,https://skills.emsidata.com/skills/KS440SR65FDSYM6XM21G
align-ks440vf65b6xrg927z05,Alignment,Senior Professional In Human Resources,https://skills.emsidata.com/skills/KS440VF65B6XRG927Z05
align-ks440vj6t3ymws0c884x,Alignment,Spill Containment,https://skills.emsidata.com/skills/KS440VJ6T3YMWS0C884X
align-ks440w865gc4vrbw6ljp,Alignment,SQL (Programming Language),https://skills.emsidata.com/skills/KS440W865GC4VRBW6LJP
align-ks440xg6f9dtd3vg7jtv,Alignment,Stakeholder Management,https://skills.emsidata.com/skills/KS440XG6F9DTD3VG7JTV
align-ks440y66qz713rj4fqch,Alignment,Statistical Modeling,https://lightcast.io/open-skills/skills/KS440Y66QZ713RJ4FQCH
align-ks440y75zwqsrz5r9dgc,Alignment,Statistical Packages,https://skills.emsidata.com/skills/KS440Y75ZWQSRZ5R9DGC
align-ks440y975rd841m02v3s,Alignment,Statistics,https://skills.emsidata.com/skills/KS440Y975RD841M02V3S
align-ks440zr6sktchxmwjzw0,Alignment,Stormwater Management,https://skills.emsidata.com/skills/KS440ZR6SKTCHXMWJZW0
align-ks440zt7088tcc7zlsmn,Alignment,Storytelling,https://skills.lightcast.io/skills/KS440ZT7088TCC7ZLSMN
align-ks440zy6gkb1kw3hr5fs,Alignment,Strategic Alignment,https://skills.lightcast.io/skills/KS440ZY6GKB1KW3HR5FS
align-ks440zz6hjgy92hptwcv,Alignment,Business Strategies,https://lightcast.io/open-skills/skills/KS440ZZ6HJGY92HPTWCV
align-ks440zz6hm0ng5586dtz,Alignment,Strategic Communication,https://skills.emsidata.com/skills/KS440ZZ6HM0NG5586DTZ
align-ks441026k15l0ymc8162,Alignment,Strategic Marketing,https://skills.emsidata.com/skills/KS441026K15L0YMC8162
align-ks441075wgfjj4grfg2q,Alignment,Strategic Thinking,https://skills.emsidata.com/skills/KS441075WGFJJ4GRFG2Q
align-ks441076rvcynsqp485m,Alignment,Workforce Planning,https://skills.emsidata.com/skills/KS441076RVCYNSQP485M
align-ks4410k6mpmf090t04cs,Alignment,Stress Testing,https://skills.emsidata.com/skills/KS4410K6MPMF090T04CS
align-ks441136fkynp8xfvlz1,Alignment,Student-Centered Learning,https://skills.emsidata.com/skills/KS441136FKYNP8XFVLZ1
align-ks441136mw75gns0nqw9,Alignment,Student Engagement,https://skills.emsidata.com/skills/KS441136MW75GNS0NQW9
align-ks44135611n494lgjgh9,Alignment,Surface Water,https://skills.emsidata.com/skills/KS44135611N494LGJGH9
align-ks4413b755lng6kqt843,Alignment,Surgical Procedures,https://skills.emsidata.com/skills/KS4413B755LNG6KQT843
align-ks4413j6f38bznjh75q9,Alignment,Suspicious Activity Report,https://skills.emsidata.com/skills/KS4413J6F38BZNJH75Q9
align-ks4413j75lbmgr4z3t63,Alignment,Sustainability,https://skills.emsidata.com/skills/KS4413J75LBMGR4Z3T63
align-ks441536vtgswk6mdlmt,Alignment,Systems Architecture,https://skills.emsidata.com/skills/KS441536VTGSWK6MDLMT
align-ks4415b77wwh2wcsvhcv,Alignment,Systems Design,https://skills.emsidata.com/skills/KS4415B77WWH2WCSVHCV
align-ks4415h69vwmg9jc170z,Alignment,System Monitoring,https://skills.emsidata.com/skills/KS4415H69VWMG9JC170Z
align-ks4415s6q3q6jpvt2p33,Alignment,Systems Thinking,https://lightcast.io/open-skills/skills/KS4415S6Q3Q6JPVT2P33
align-ks4415x6dkz8bmbpy9h9,Alignment,Systems Integration,https://lightcast.io/open-skills/skills/KS4415X6DKZ8BMBPY9H9
align-ks44167644wv4970zhxl,Alignment,https://skills.emsidata.com/skills/KS44167644WV4970ZHXL,https://skills.emsidata.com/skills/KS44167644WV4970ZHXL
align-ks441726ff2hbjtl448f,Alignment,Target Audience,https://skills.lightcast.io/skills/KS441726FF2HBJTL448F
align-ks441757223cdgvmvfnw,Alignment,Task Analysis,https://skills.emsidata.com/skills/KS441757223CDGVMVFNW
align-ks44175745h9q0dpbdn,Alignment,Time Management,https://skills.emsidata.com/skills/KS44175745H9Q0DPBDN
align-ks44175745h9q0dpbdnt,Alignment,Time Management,https://skills.emsidata.com/skills/KS44175745H9Q0DPBDNT
align-ks4417b6t81z90zv8rvw,Alignment,Tax Preparation,https://lightcast.io/open-skills/skills/KS4417B6T81Z90ZV8RVW
align-ks4417c64sbz4mty17zl,Alignment,Tax Planning,https://skills.emsidata.com/skills/KS4417C64SBZ4MTY17ZL
align-ks4417c74stwpwr9tnt1,Alignment,Tax Preparation,https://skills.emsidata.com/skills/KS4417C74STWPWR9TNT1
align-ks4417n61db04000s10c,Alignment,TCP/IP,https://lightcast.io/open-skills/skills/KS4417N61DB04000S10C
align-ks4418371tn1x41t1p3g,Alignment,Team Building,https://skills.emsidata.com/skills/KS4418371TN1X41T1P3G
align-ks4418462ttgkl3cwjht,Alignment,Team Leadership,https://lightcast.io/open-skills/skills/KS4418462TTGKL3CWJHT
align-ks441846k903wt1rydkj,Alignment,Team Management,https://lightcast.io/open-skills/skills/KS441846K903WT1RYDKJ
align-ks4418877ww06jl2xbnj,Alignment,Technical Writing,https://skills.emsidata.com/skills/KS4418877WW06JL2XBNJ
align-ks4418g65zt0jsgkhzls,Alignment,Technical Communication,https://skills.lightcast.io/skills/KS4418G65ZT0JSGKHZLS
align-ks4418g73hvx8880r05z,Alignment,Technological Change,https://skills.emsidata.com/skills/KS4418G73HVX8880R05Z
align-ks4418p67wqqggd3yby5,Alignment,Technical Training,https://skills.emsidata.com/skills/KS4418P67WQQGGD3YBY5
align-ks441bh622gnfj2bkbw7,Alignment,Test Management,https://skills.emsidata.com/skills/KS441BH622GNFJ2BKBW7
align-ks441bj6lns1qcjhrmtw,Alignment,Test Planning,https://lightcast.io/open-skills/skills/KS441BJ6LNS1QCJHRMTW
align-ks441bn70yvbfz8dvz5z,Alignment,Testimony,https://skills.emsidata.com/skills/KS441BN70YVBFZ8DVZ5Z
align-ks441cw70zk0yprhckg2,Alignment,Threat Management,https://lightcast.io/open-skills/skills/KS441CW70ZK0YPRHCKG2
align-ks441d876mfvch7nz7lr,Alignment,Trigonometry,https://lightcast.io/open-skills/skills/KS441D876MFVCH7NZ7LR
align-ks441dk5zdf8q8fwl19r,Alignment,Timelines,https://skills.emsidata.com/skills/KS441DK5ZDF8Q8FWL19R
align-ks441fr6l2yyqlpzbqrc,Alignment,Tooling,https://skills.emsidata.com/skills/KS441FR6L2YYQLPZBQRC
align-ks441g26t0fsxh2h5y99,Alignment,Tort Law,https://skills.emsidata.com/skills/KS441G26T0FSXH2H5Y99
align-ks441g96zbrggnslg5mt,Alignment,Toxicology,https://skills.emsidata.com/skills/KS441G96ZBRGGNSLG5MT
align-ks441gs6dhynvh5gw6l9,Alignment,Traffic Flow,https://skills.emsidata.com/skills/KS441GS6DHYNVH5GW6L9
align-ks441h25x1lxdv8c9r0w,Alignment,https://skills.emsidata.com/skills/KS441H25X1LXDV8C9R0W,https://skills.emsidata.com/skills/KS441H25X1LXDV8C9R0W
align-ks441k2756cxyxbg990g,Alignment,Troubleshooting (Problem Solving),https://lightcast.io/open-skills/skills/KS441K2756CXYXBG990G
align-ks441lt6xr2qn55gk52f,Alignment,Universal Design for Learning,https://lightcast.io/open-skills/skills/KS441LT6XR2QN55GK52F
align-ks441ly691mt0n689mwr,Alignment,User Interface,https://skills.emsidata.com/skills/KS441LY691MT0N689MWR
align-ks441q16qznqxx7xtp3l,Alignment,Utilization Management,https://skills.emsidata.com/skills/KS441Q16QZNQXX7XTP3L
align-ks441qm6ltnmgdsqkhlc,Alignment,Competitive Analysis,https://skills.emsidata.com/skills/KS441QM6LTNMGDSQKHLC
align-ks441td6115p4m4g1lfz,Alignment,Virtual Computing,https://skills.emsidata.com/skills/KS441TD6115P4M4G1LFZ
align-ks441xy6msd48hbjtm78,Alignment,Vulnerability,https://skills.emsidata.com/skills/KS441XY6MSD48HBJTM78
align-ks441xy74sz56lvn45b8,Alignment,Vulnerability Assessments,https://skills.emsidata.com/skills/KS441XY74SZ56LVN45B8
